product_id,SKU,Category,Style,Size
6115,J0331-KR-XXL,kurta,J0331,XXL
6116,JNE3860-DR-XS,Western Dress,JNE3860,XS
6117,SET159-KR-NP-XXL,Set,SET159,XXL
6118,SET313-KR-NP-L,Set,SET313,L
6119,JNE3788-KR-S,kurta,JNE3788,S
6120,SET301-KR-PP-S,Set,SET301,S
6121,SET390-KR-NP-S,Set,SET390,S
6122,SET226-KR-PP-S,Set,SET226,S
6123,J0397-DR-XXL,Western Dress,J0397,XXL
6124,J0151-KR-A-M,kurta,J0151,M
6125,SET404-KR-NP-XXL,Set,SET404,XXL
6126,JNE3791-DR-XXL,Ethnic Dress,JNE3791,XXL
6127,J0049-TP-XL,Top,J0049,XL
6128,J0418-TP-L,Top,J0418,L
6129,SET087-KR-PP-L,Set,SET087,L
6130,J0386-KR-L,kurta,J0386,L
6131,BTM026-NP-XXXL,Bottom,BTM026,3XL
6132,JNE3888-KR-L,kurta,JNE3888,L
6133,J0019-SET-XS,Set,J0019,XS
6134,J0175-KR-L,kurta,J0175,L
6135,JNE3895-TP-XL,Top,JNE3895,XL
6136,J0323-CD-L,Top,J0323,L
6137,JNE3296-KR-XL,kurta,JNE3296,XL
6138,J0282-SET-XL,Set,J0282,XL
6139,SET004-KR-SP-XXL,Set,SET004,XXL
6140,JNE3875-KR-XXXL,kurta,JNE3875,3XL
6141,JNE3771-KR-XXL,kurta,JNE3771,XXL
6142,J0189-TP-XS,Top,J0189,XS
6143,J0231-SKD-XS,Set,J0231,XS
6144,J0354-KR-S,kurta,J0354,S
6145,JNE3727-KR-XXXL,kurta,JNE3727,3XL
6146,J0168-DR-L,Ethnic Dress,J0168,L
6147,JNE3485-KR-XXL,kurta,JNE3485,XXL
6148,J0241-SKD-S,Set,J0241,S
6149,J0417-TP-XL,Top,J0417,XL
6150,J0389-TP-XL,Top,J0389,XL
6151,J0388-TP-XL,Top,J0388,XL
6152,J0390-TP-XL,Top,J0390,XL
6153,J0392-TP-XL,Top,J0392,XL
6154,SET172-KR-PP-B-XXL,Set,SET172,XXL
6155,SET202-KR-NP-XXXL,Set,SET202,3XL
6156,JNE3627-KR-XXXL,kurta,JNE3627,3XL
6157,J0330-KR-L,kurta,J0330,L
6158,SET036-KR-NP-XXXL,Set,SET036,3XL
6159,JNE3313-KR-A-XL,kurta,JNE3313,XL
6160,SET352-KR-NP-XXL,Set,SET352,XXL
6161,J0172-TP-L,Top,J0172,L
6162,J0389-TP-L,Top,J0389,L
6163,J0371-SKD-XL,Set,J0371,XL
6164,JNE3779-KR-L,kurta,JNE3779,L
6165,SET435-KR-NP-XXL,Set,SET435,XXL
6166,BTM004-XXXL,Bottom,BTM004,3XL
6167,J0379-SKD-XS,Set,J0379,XS
6168,SET280-KR-PP-XXXL,Set,SET280,3XL
6169,JNE3261-KR-L,kurta,JNE3261,L
6170,NW038-ST-SR-L,Set,NW038,L
6171,JNE3890-TP-S,Top,JNE3890,S
6172,SET395-KR-NP-XL,Set,SET395,XL
6173,SET196-KR-NP-XS,Set,SET196,XS
6174,SET436-KR-NP-XXL,Set,SET436,XXL
6175,JNE3904-DR-S,Western Dress,JNE3904,S
6176,JNE3748-KR-M,kurta,JNE3748,M
6177,J0331-KR-L,kurta,J0331,L
6178,BL090-XS,Blouse,BL090,XS
6179,BTM045-PP-M,Bottom,BTM045,M
6180,SET238-KR-PP-S,Set,SET238,S
6181,SET280-KR-PP-L,Set,SET280,L
6182,JNE3798-KR-A-XXXL,Western Dress,JNE3798,3XL
6183,JNE3734-KR-XXL,kurta,JNE3734,XXL
6184,J0074-TP-XXL,Top,J0074,XXL
6185,BTM044-PP-XXL,Bottom,BTM044,XXL
6186,BTM008-B-XXL,Bottom,BTM008,XXL
6187,J0418-TP-M,Top,J0418,M
6188,SET034-KR-NP-XS,Set,SET034,XS
6189,BTM037-PP-XXL,Bottom,BTM037,XXL
6190,SET200-KR-NP-A-M,Set,SET200,M
6191,NW015-TP-PJ-L,Set,NW015,L
6192,J0282-SET-L,Set,J0282,L
6193,J0388-TP-S,Top,J0388,S
6194,J0138-KR-XXL,kurta,J0138,XXL
6195,JNE3363-KR-1032-S,kurta,JNE3363,S
6196,SET201-KR-NP-A-M,Set,SET201,M
6197,JNE3557-KR-XXL,kurta,JNE3557,XXL
6198,AN208-MUSTARD-L,Bottom,AN208,L
6199,J0386-KR-S,kurta,J0386,S
6200,J0082-TP-S,Top,J0082,S
6201,JNE3770-KR-XXL,kurta,JNE3770,XXL
6202,J0089-TP-M,Top,J0089,M
6203,J0241-SKD-XXXL,Set,J0241,3XL
6204,JNE3881-DR-XS,Western Dress,JNE3881,XS
6205,J0229-SKD-L,Set,J0229,L
6206,JNE3862-TU-XL,Top,JNE3862,XL
6207,AN211-BLACK-XXL,Bottom,AN211,XXL
6208,AN203-MAROON-XXL,Bottom,AN203,XXL
6209,AN207-PINK-XXL,Bottom,AN207,XXL
6210,J0151-KR-A-XXXL,kurta,J0151,3XL
6211,SET199-KR-NP-M,Set,SET199,M
6212,JNE3625-DR-M,Western Dress,JNE3625,M
6213,JNE3601-KR-S,kurta,JNE3601,S
6214,JNE3791-DR-XL,Ethnic Dress,JNE3791,XL
6215,SET403-KR-NP-XXL,Set,SET403,XXL
6216,JNE3928-KR-XXXL,kurta,JNE3928,3XL
6217,JNE3902-KR-XXXL,kurta,JNE3902,3XL
6218,JNE3430-KR-XS,kurta,JNE3430,XS
6219,JNE3416-KR-XS,kurta,JNE3416,XS
6220,J0225-SKD-M,Set,J0225,M
6221,BL075-85CHIKU,Blouse,BL075,Free
6222,J0142-KR-S,kurta,J0142,S
6223,NW038-ST-SR-XS,Set,NW038,XS
6224,J0151-KR-A-XL,kurta,J0151,XL
6225,J0174-TP-XS,Top,J0174,XS
6226,JNE3734-KR-XS,kurta,JNE3734,XS
6227,SET257-KR-PP-L,Set,SET257,L
6228,NW038-ST-SR-XXXL,Set,NW038,3XL
6229,NW038-ST-SR-M,Set,NW038,M
6230,J0377-SKD-XS,Set,J0377,XS
6231,JNE3786-KR-XL,kurta,JNE3786,XL
6232,CH208-MUSTARD-M,Bottom,CH208,M
6233,JNE3447-KR-XL,kurta,JNE3447,XL
6234,JNE3679-TU-M,Top,JNE3679,M
6235,J0049-TP-L,Top,J0049,L
6236,JNE3453-KR-L,kurta,JNE3453,L
6237,JNE3526-KR-XL,kurta,JNE3526,XL
6238,JNE2049-KR-351-M,kurta,JNE2049,M
6239,JNE3252-KR-XS,kurta,JNE3252,XS
6240,SET372-KR-PP-M,Set,SET372,M
6241,BTM032-NP-M,Bottom,BTM032,M
6242,SET435-KR-NP-S,Set,SET435,S
6243,JNE3780-KR-XS,kurta,JNE3780,XS
6244,JNE3602-KR-XS,kurta,JNE3602,XS
6245,J0225-SKD-XS,Set,J0225,XS
6246,J0127-SKD-XXL,Set,J0127,XXL
6247,NW032-ST-CP-XS,Set,NW032,XS
6248,JNE3902-KR-L,kurta,JNE3902,L
6249,JNE3662-TP-M,Top,JNE3662,M
6250,JNE3456-KR-XL,kurta,JNE3456,XL
6251,JNE3820-KR-XXL,kurta,JNE3820,XXL
6252,JNE3895-TP-XXXL,Top,JNE3895,3XL
6253,J0124-TP-XS,Top,J0124,XS
6254,BTM038-PP-XXL,Bottom,BTM038,XXL
6255,BL091-XL,Blouse,BL091,XL
6256,JNE3770-KR-XS,kurta,JNE3770,XS
6257,JNE3390-KR-S,kurta,JNE3390,S
6258,JNE3625-DR-XXL,Western Dress,JNE3625,XXL
6259,SET308-KR-PP-XL,Set,SET308,XL
6260,JNE3631-DR-XL,Western Dress,JNE3631,XL
6261,SET372-KR-PP-XL,Set,SET372,XL
6262,JNE3749-KR-M,kurta,JNE3749,M
6263,J0138-KR-S,kurta,J0138,S
6264,J0190-TP-M,Top,J0190,M
6265,JNE3601-KR-XXL,kurta,JNE3601,XXL
6266,JNE3388-KR-L,kurta,JNE3388,L
6267,JNE3792-KR-L,kurta,JNE3792,L
6268,J0226-SKD-L,Set,J0226,L
6269,J0370-SKD-L,Set,J0370,L
6270,J0049-TP-M,Top,J0049,M
6271,J0123-TP-M,Top,J0123,M
6272,JNE3802-KR-XXXL,kurta,JNE3802,3XL
6273,JNE3257-KR-M,kurta,JNE3257,M
6274,J0178-TP-M,Top,J0178,M
6275,SET248-KR-NP-XXL,Set,SET248,XXL
6276,JNE3649-TP-N-XXL,Top,JNE3649,XXL
6277,JNE3792-KR-M,kurta,JNE3792,M
6278,PJNE3607-KR-6XL,kurta,PJNE3607,6XL
6279,NW004-TP-PJ-XS,Set,NW004,XS
6280,MEN5005-KR-XL,kurta,MEN5005,XL
6281,J0078-SET-XL,Set,J0078,XL
6282,J0176-TP-XS,Top,J0176,XS
6283,JNE3665-TP-L,Top,JNE3665,L
6284,J0350-SET-M,Set,J0350,M
6285,SET308-KR-PP-XS,Set,SET308,XS
6286,SET199-KR-NP-XL,Set,SET199,XL
6287,SET244-KR-NP-XS,Set,SET244,XS
6288,J0224-SKD-XXXL,Set,J0224,3XL
6289,SET315-KR-PP-M,Set,SET315,M
6290,JNE2251-KR-537-C-XXXL,kurta,JNE2251,3XL
6291,SAR076,Saree,SAR076,Free
6292,JNE3748-KR-XL,kurta,JNE3748,XL
6293,J0183-TP-XL,Top,J0183,XL
6294,JNE3672-TU-XS,Top,JNE3672,XS
6295,JNE3544-KR-XS,kurta,JNE3544,XS
6296,J0419-TP-S,Top,J0419,S
6297,JNE3889-KR-M,kurta,JNE3889,M
6298,J0159-DR-XS,Western Dress,J0159,XS
6299,J0296-DR-M,Western Dress,J0296,M
6300,SET199-KR-NP-XXXL,Set,SET199,3XL
6301,J0120-TP-M,Top,J0120,M
6302,SET083-KR-PP-XXL,Set,SET083,XXL
6303,J0062-DR-L,Western Dress,J0062,L
6304,SET410-KR-NP-XXXL,Set,SET410,3XL
6305,JNE3520-KR-XS,kurta,JNE3520,XS
6306,JNE3395-KR-M,kurta,JNE3395,M
6307,J0185-DR-M,Ethnic Dress,J0185,M
6308,JNE3887-KR-XXL,kurta,JNE3887,XXL
6309,SET087-KR-PP-XXL,Set,SET087,XXL
6310,JNE3338-KR-S,kurta,JNE3338,S
6311,J0225-SKD-L,Set,J0225,L
6312,J0293-DR-M,Western Dress,J0293,M
6313,JNE3881-DR-S,Western Dress,JNE3881,S
6314,JNE3517-KR-XXL,kurta,JNE3517,XXL
6315,JNE3780-KR-S,kurta,JNE3780,S
6316,JNE3701-KR-XXL,kurta,JNE3701,XXL
6317,SET372-KR-PP-XXXL,Set,SET372,3XL
6318,JNE3686-TU-S,Top,JNE3686,S
6319,JNE3625-DR-L,Western Dress,JNE3625,L
6320,PJNE3363-KR-N-6XL,kurta,PJNE3363,6XL
6321,NW028-TP-PJ-XS,Set,NW028,XS
6322,J0197-TP-XS,Top,J0197,XS
6323,JNE3734-KR-L,kurta,JNE3734,L
6324,NW009-ST-CP-M,Set,NW009,M
6325,JNE3695-KR-XL,kurta,JNE3695,XL
6326,JNE3313-KR-A-L,kurta,JNE3313,L
6327,J0127-SKD-L,Set,J0127,L
6328,JNE3641-TP-N-XXL,Top,JNE3641,XXL
6329,J0201-TP-S,Top,J0201,S
6330,NW015-TP-PJ-XXXL,Set,NW015,3XL
6331,J0293-DR-XL,Western Dress,J0293,XL
6332,J0223-SKD-XXXL,Set,J0223,3XL
6333,JNE3416-KR-S,kurta,JNE3416,S
6334,NW006-ST-SR-XL,Set,NW006,XL
6335,JNE3323-KR-A-M,kurta,JNE3323,M
6336,SET240-KR-PP-M,Set,SET240,M
6337,SET100-KR-PP-L,Set,SET100,L
6338,JNE3678-TU-S,Top,JNE3678,S
6339,J0173-DR-XL,Western Dress,J0173,XL
6340,J0194-DR-L,Western Dress,J0194,L
6341,JNE3771-KR-XS,kurta,JNE3771,XS
6342,JNE3753-KR-XL,kurta,JNE3753,XL
6343,SET242-KR-PP-XXL,Set,SET242,XXL
6344,JNE2100-KR-144-XXXL,kurta,JNE2100,3XL
6345,SET199-KR-NP-XS,Set,SET199,XS
6346,NW009-ST-CP-XS,Set,NW009,XS
6347,JNE3434-KR-XXXL,kurta,JNE3434,3XL
6348,SET235-KR-PP-S,Set,SET235,S
6349,JNE3823-KR-XXXL,kurta,JNE3823,3XL
6350,JNE3750-KR-XL,kurta,JNE3750,XL
6351,SET346-KR-PP-XXXL,Set,SET346,3XL
6352,SET335-KR-NP-XL,Set,SET335,XL
6353,JNE3898-KR-XL,kurta,JNE3898,XL
6354,SET224-KR-NP-L,Set,SET224,L
6355,J0323-CD-S,Top,J0323,S
6356,J0388-TP-L,Top,J0388,L
6357,JNE3500-KR-L,kurta,JNE3500,L
6358,JNE3893-TP-S,Top,JNE3893,S
6359,JNE3825-KR-XXXL,kurta,JNE3825,3XL
6360,J0040-SET-XS,Set,J0040,XS
6361,SET230-KR-PP-XXL,Set,SET230,XXL
6362,SET238-KR-PP-XXL,Set,SET238,XXL
6363,JNE3631-DR-M,Western Dress,JNE3631,M
6364,JNE3526-KR-XXL,kurta,JNE3526,XXL
6365,JNE3577-KR-L,kurta,JNE3577,L
6366,CH208-MUSTARD-S,Bottom,CH208,S
6367,JNE3734-KR-S,kurta,JNE3734,S
6368,SET223-KR-NP-XS,Set,SET223,XS
6369,JNE3821-KR-XXXL,kurta,JNE3821,3XL
6370,BTM044-PP-XL,Bottom,BTM044,XL
6371,BTM039-PP-XL,Bottom,BTM039,XL
6372,JNE3821-KR-L,kurta,JNE3821,L
6373,JNE3886-KR-XXXL,kurta,JNE3886,3XL
6374,SET014-KR-PP-A-S,Set,SET014,S
6375,J0374-KR-L,kurta,J0374,L
6376,JNE3563-KR-XXXL,kurta,JNE3563,3XL
6377,J0131-KR-A-M,kurta,J0131,M
6378,JNE3819-KR-XS,kurta,JNE3819,XS
6379,J0302-DR-XS,Western Dress,J0302,XS
6380,J0137-SET-XXXL,Set,J0137,3XL
6381,JNE3768-KR-XS,kurta,JNE3768,XS
6382,SET299-KR-PP-M,Set,SET299,M
6383,SET272-KR-PP-M,Set,SET272,M
6384,JNE3413-KR-XXXL,kurta,JNE3413,3XL
6385,JNE3879-DR-S,Western Dress,JNE3879,S
6386,J0348-SET-XXXL,Set,J0348,3XL
6387,SET372-KR-PP-XS,Set,SET372,XS
6388,JNE3389-KR-S,kurta,JNE3389,S
6389,JNE3798-KR-A-XS,Western Dress,JNE3798,XS
6390,NW028-TP-PJ-XXL,Set,NW028,XXL
6391,JNE3342-KR-S,kurta,JNE3342,S
6392,SET275-KR-NP-XS,Set,SET275,XS
6393,SET414-KR-NP-S,Set,SET414,S
6394,JNE3898-KR-S,kurta,JNE3898,S
6395,J0153-DR-M,Western Dress,J0153,M
6396,SET335-KR-NP-XXL,Set,SET335,XXL
6397,AN204-PURPLE-XL,Bottom,AN204,XL
6398,JNE1408-KR-UDF19-A-L,kurta,JNE1408,L
6399,J0144-SET-XS,Set,J0144,XS
6400,JNE3500-KR-XXXL,kurta,JNE3500,3XL
6401,JNE3395-KR-XXL,kurta,JNE3395,XXL
6402,NW031-TP-PJ-XL,Set,NW031,XL
6403,JNE3446-KR-M,kurta,JNE3446,M
6404,J0142-KR-XXXL,kurta,J0142,3XL
6405,J0188-KR-XXXL,kurta,J0188,3XL
6406,SET226-KR-PP-XXXL,Set,SET226,3XL
6407,JNE2251-KR-537-XXXL,kurta,JNE2251,3XL
6408,JNE3574-KR-XXXL,kurta,JNE3574,3XL
6409,J0057-DR-XXXL,Ethnic Dress,J0057,3XL
6410,JNE3532-KR-S,kurta,JNE3532,S
6411,J0133-KR-A-L,kurta,J0133,L
6412,SET274-KR-PP-S,Set,SET274,S
6413,SET100-KR-PP-S,Set,SET100,S
6414,J0089-TP-L,Top,J0089,L
6415,J0082-TP-L,Top,J0082,L
6416,J0184-KR-A-XL,kurta,J0184,XL
6417,BTM039-PP-L,Bottom,BTM039,L
6418,JNE3825-KR-L,kurta,JNE3825,L
6419,JNE3534-KR-M,kurta,JNE3534,M
6420,J0390-TP-XXL,Top,J0390,XXL
6421,J0345-SET-XS,Set,J0345,XS
6422,J0418-TP-XXL,Top,J0418,XXL
6423,J0284-SKD-XL,Set,J0284,XL
6424,BTM037-PP-M,Bottom,BTM037,M
6425,JNE3042-KR-XS,kurta,JNE3042,XS
6426,SET214-KR-DPT-XXXL,Set,SET214,3XL
6427,JNE3456-KR-M,kurta,JNE3456,M
6428,J0168-DR-M,Ethnic Dress,J0168,M
6429,JNE3825-KR-XXL,kurta,JNE3825,XXL
6430,J0293-DR-XXL,Western Dress,J0293,XXL
6431,J0111-TP-M,Top,J0111,M
6432,SET299-KR-PP-XXL,Set,SET299,XXL
6433,JNE3395-KR-XL,kurta,JNE3395,XL
6434,PJNE3439-KR-N-5XL,kurta,PJNE3439,5XL
6435,J0292-TP-L,Top,J0292,L
6436,J0350-SET-XS,Set,J0350,XS
6437,J0212-DR-XS,Ethnic Dress,J0212,XS
6438,J0307-TP-XS,Top,J0307,XS
6439,J0330-KR-XL,kurta,J0330,XL
6440,JNE3627-KR-S,kurta,JNE3627,S
6441,JNE3864-TU-S,Top,JNE3864,S
6442,J0190-TP-XXXL,Top,J0190,3XL
6443,JNE3774-KR-XXXL,kurta,JNE3774,3XL
6444,AN211-BLACK-S,Bottom,AN211,S
6445,JNE3449-KR-M,kurta,JNE3449,M
6446,J0296-DR-XXL,Western Dress,J0296,XXL
6447,AN205-YELLOW-XL,Bottom,AN205,XL
6448,J0302-DR-XL,Western Dress,J0302,XL
6449,J0173-DR-L,Western Dress,J0173,L
6450,J0292-TP-XXXL,Top,J0292,3XL
6451,SET410-KR-NP-L,Set,SET410,L
6452,BL104-M,Blouse,BL104,M
6453,JNE3370-KR-L,kurta,JNE3370,L
6454,JNE3875-KR-S,kurta,JNE3875,S
6455,JNE3375-KR-XXXL,kurta,JNE3375,3XL
6456,J0150-KR-M,kurta,J0150,M
6457,J0116-TP-M,Top,J0116,M
6458,JNE3284-KR-XXL,kurta,JNE3284,XXL
6459,JNE3273-KR-S,kurta,JNE3273,S
6460,JNE3864-TU-XXL,Top,JNE3864,XXL
6461,JNE1408-KR-UDF19-A-XS,kurta,JNE1408,XS
6462,SET191-KR-PP-M,Set,SET191,M
6463,JNE3265-KR-XL,kurta,JNE3265,XL
6464,BTM008-B-M,Bottom,BTM008,M
6465,J0331-KR-S,kurta,J0331,S
6466,BTM008-XXXL,Bottom,BTM008,3XL
6467,JNE3899-KR-XXL,kurta,JNE3899,XXL
6468,J0235-SKD-L,Set,J0235,L
6469,SAR032,Saree,SAR032,Free
6470,PSET058-KR-NP-6XL,Set,PSET058,6XL
6471,BL111-XS,Blouse,BL111,XS
6472,BL089-XS,Blouse,BL089,XS
6473,BL098-XXL,Blouse,BL098,XXL
6474,JNE2251-KR-537-C-S,kurta,JNE2251,S
6475,JNE3765-KR-M,kurta,JNE3765,M
6476,SET299-KR-PP-XL,Set,SET299,XL
6477,JNE3284-KR-XL,kurta,JNE3284,XL
6478,JNE3313-KR-A-S,kurta,JNE3313,S
6479,SET275-KR-NP-XXL,Set,SET275,XXL
6480,BTM002-XXXL,Bottom,BTM002,3XL
6481,J0254-SKD-XXL,Set,J0254,XXL
6482,CH201-RED-M,Bottom,CH201,M
6483,J0225-SKD-S,Set,J0225,S
6484,J0391-TP-M,Top,J0391,M
6485,JNE2309-KR-598-L,kurta,JNE2309,L
6486,BL016-63RED-B,Blouse,BL016,Free
6487,JNE3160-KR-XL,kurta,JNE3160,XL
6488,JNE3255-KR-M,kurta,JNE3255,M
6489,JNE3284-KR-S,kurta,JNE3284,S
6490,JNE3548-KR-S,kurta,JNE3548,S
6491,JNE3777-KR-XS,kurta,JNE3777,XS
6492,JNE3736-KR-XXL,kurta,JNE3736,XXL
6493,JNE3252-KR-S,kurta,JNE3252,S
6494,JNE3862-TU-XXXL,Top,JNE3862,3XL
6495,JNE3030-KR-M,kurta,JNE3030,M
6496,SAR036,Saree,SAR036,Free
6497,SET014-KR-PP-A-XL,Set,SET014,XL
6498,JNE3477-KR-M,kurta,JNE3477,M
6499,SAR101,Saree,SAR101,Free
6500,J0083-KR-XS,kurta,J0083,XS
6501,JNE3252-KR-L,kurta,JNE3252,L
6502,SET436-KR-NP-S,Set,SET436,S
6503,J0290-CD-S,Top,J0290,S
6504,JNE3748-KR-S,kurta,JNE3748,S
6505,JNE3489-KR-S,kurta,JNE3489,S
6506,SET299-KR-PP-XS,Set,SET299,XS
6507,JNE3725-KR-L,kurta,JNE3725,L
6508,J0374-KR-XXXL,kurta,J0374,3XL
6509,JNE3866-KR-S,kurta,JNE3866,S
6510,SET185-KR-NP-XS,Set,SET185,XS
6511,JNE3875-KR-XXL,kurta,JNE3875,XXL
6512,BL096-XL,Blouse,BL096,XL
6513,SET143-KR-PP-S,Set,SET143,S
6514,SET236-KR-PP-L,Set,SET236,L
6515,SET409-KR-NP-XS,Set,SET409,XS
6516,SET162-KR-PP-XL,Set,SET162,XL
6517,J0392-TP-L,Top,J0392,L
6518,JNE3477-KR-XL,kurta,JNE3477,XL
6519,SET131-KR-NP-XXL,Set,SET131,XXL
6520,JNE3765-KR-S,kurta,JNE3765,S
6521,SET185-KR-NP-L,Set,SET185,L
6522,JNE3362-KR-XXXL,kurta,JNE3362,3XL
6523,JNE3424-KR-M,kurta,JNE3424,M
6524,JNE3762-KR-M,kurta,JNE3762,M
6525,JNE3467-KR-S,kurta,JNE3467,S
6526,J0386-KR-XXL,kurta,J0386,XXL
6527,JNE3160-KR-M,kurta,JNE3160,M
6528,J0418-TP-S,Top,J0418,S
6529,SET221-KR-NP-M,Set,SET221,M
6530,JNE3767-KR-XXL,kurta,JNE3767,XXL
6531,JNE3902-KR-M,kurta,JNE3902,M
6532,JNE1408-KR-UDF19-A-XXL,kurta,JNE1408,XXL
6533,JNE3251-KR-XL,kurta,JNE3251,XL
6534,JNE3251-KR-M,kurta,JNE3251,M
6535,J0102-SKD-S,Set,J0102,S
6536,J0186-SET-XS,Set,J0186,XS
6537,NW014-ST-SR-XS,Set,NW014,XS
6538,NW028-TP-PJ-S,Set,NW028,S
6539,JNE3313-KR-XXL,kurta,JNE3313,XXL
6540,J0101-DR-S,Ethnic Dress,J0101,S
6541,J0208-DR-L,Western Dress,J0208,L
6542,J0042-DR-XL,Western Dress,J0042,XL
6543,JNE3359-KR-XL,kurta,JNE3359,XL
6544,J0043-SET-S,Set,J0043,S
6545,JNE2294-KR-A-L,kurta,JNE2294,L
6546,BTM047-PP-M,Bottom,BTM047,M
6547,JNE2009-KR-310-S,kurta,JNE2009,S
6548,JNE3443-KR-M,kurta,JNE3443,M
6549,JNE3395-KR-L,kurta,JNE3395,L
6550,J0073-KR-XXL,kurta,J0073,XXL
6551,BTM042-PP-S,Bottom,BTM042,S
6552,J0238-LCD-XS,Set,J0238,XS
6553,JNE3860-DR-S,Western Dress,JNE3860,S
6554,J0225-SKD-XXXL,Set,J0225,3XL
6555,JNE3771-KR-XL,kurta,JNE3771,XL
6556,SET087-KR-PP-XS,Set,SET087,XS
6557,JNE3284-KR-M,kurta,JNE3284,M
6558,JNE3672-TU-S,Top,JNE3672,S
6559,SET372-KR-PP-S,Set,SET372,S
6560,J0102-SKD-M,Set,J0102,M
6561,J0195-TP-XS,Top,J0195,XS
6562,JNE3893-TP-XS,Top,JNE3893,XS
6563,JNE3792-KR-XS,kurta,JNE3792,XS
6564,JNE3636-KR-XS,kurta,JNE3636,XS
6565,J0386-KR-XS,kurta,J0386,XS
6566,JNE3886-KR-XXL,kurta,JNE3886,XXL
6567,JNE3251-KR-L,kurta,JNE3251,L
6568,J0024-KR-M,kurta,J0024,M
6569,JNE3897-KR-XXXL,kurta,JNE3897,3XL
6570,SET062-KR-SP-XXL,Set,SET062,XXL
6571,SET415-KR-NP-XL,Set,SET415,XL
6572,JNE3750-KR-XXXL,kurta,JNE3750,3XL
6573,JNE3577-KR-XS,kurta,JNE3577,XS
6574,J0078-SET-XXXL,Set,J0078,3XL
6575,SET200-KR-NP-A-S,Set,SET200,S
6576,J0084-TP-XS,Top,J0084,XS
6577,JNE2294-KR-A-XXL,kurta,JNE2294,XXL
6578,SET094-KR-NP-XXL,Set,SET094,XXL
6579,JNE2324-KR-575-XXL,kurta,JNE2324,XXL
6580,J0372-SKD-XL,Set,J0372,XL
6581,SET026-KR-PP-A-XS,Set,SET026,XS
6582,J0114-TP-XS,Top,J0114,XS
6583,JNE3734-KR-M,kurta,JNE3734,M
6584,JNE2131-KR-A-XXL,kurta,JNE2131,XXL
6585,SET305-KR-DPT-XL,Set,SET305,XL
6586,J0279-SET-L,Set,J0279,L
6587,SET097-KR-PP-S,Set,SET097,S
6588,J0235-SKD-XL,Set,J0235,XL
6589,J0162-SKD-S,Set,J0162,S
6590,JNE3486-KR-XXXL,kurta,JNE3486,3XL
6591,BL109-S,Blouse,BL109,S
6592,JNE3902-KR-XS,kurta,JNE3902,XS
6593,JNE3899-KR-L,kurta,JNE3899,L
6594,SET210-KR-PP-XS,Set,SET210,XS
6595,SET214-KR-DPT-XL,Set,SET214,XL
6596,SET131-KR-NP-A-XS,Set,SET131,XS
6597,SAR149,Saree,SAR149,Free
6598,BL010-61CHIKU-B,Blouse,BL010,Free
6599,JNE3629-KR-XXXL,kurta,JNE3629,3XL
6600,SAR025,Saree,SAR025,Free
6601,J0246-SKD-XXXL,Set,J0246,3XL
6602,JNE2294-KR-A-XS,kurta,JNE2294,XS
6603,SET372-KR-PP-L,Set,SET372,L
6604,J0378-SKD-XS,Set,J0378,XS
6605,JNE3888-KR-XL,kurta,JNE3888,XL
6606,SET311-KR-NP-XL,Set,SET311,XL
6607,SET311-KR-NP-XS,Set,SET311,XS
6608,SAR039,Saree,SAR039,Free
6609,SAR134,Saree,SAR134,Free
6610,J0314-KR-XL,kurta,J0314,XL
6611,SAR046,Saree,SAR046,Free
6612,JNE3542-KR-S,kurta,JNE3542,S
6613,J0413-DR-XXXL,Western Dress,J0413,3XL
6614,SET132-KR-NP-S,Set,SET132,S
6615,JNE3483-KR-XL,kurta,JNE3483,XL
6616,J0037-KR-XXL,kurta,J0037,XXL
6617,JNE3359-KR-M,kurta,JNE3359,M
6618,BTM042-PP-XXL,Bottom,BTM042,XXL
6619,J0075-KR-XS,kurta,J0075,XS
6620,JNE2086-KR-389-XS,kurta,JNE2086,XS
6621,JNE1408-GREY-KR-UDF19-M,kurta,JNE1408,M
6622,JNE3313-KR-XS,kurta,JNE3313,XS
6623,SAR053,Saree,SAR053,Free
6624,JNE3363-KR-1032-XS,kurta,JNE3363,XS
6625,JNE3556-KR-L,kurta,JNE3556,L
6626,SET091-KR-NP-XXL,Set,SET091,XXL
6627,JNE3503-KR-S,kurta,JNE3503,S
6628,JNE3770-KR-XL,kurta,JNE3770,XL
6629,SAR056,Saree,SAR056,Free
6630,JNE3366-KR-1053-A-XS,kurta,JNE3366,XS
6631,JNE2251-KR-537-S,kurta,JNE2251,S
6632,J0100-DR-S,Western Dress,J0100,S
6633,NW002-TP-PJ-XXL,Set,NW002,XXL
6634,SET185-KR-NP-S,Set,SET185,S
6635,BL107-XS,Blouse,BL107,XS
6636,SET083-KR-PP-L,Set,SET083,L
6637,J0163-SKD-M,Set,J0163,M
6638,JNE2292-KR-588-L,kurta,JNE2292,L
6639,J0145-SET-S,Set,J0145,S
6640,NW028-TP-PJ-XXXL,Set,NW028,3XL
6641,J0085-TP-XXL,Top,J0085,XXL
6642,JNE3445-KR-XS,kurta,JNE3445,XS
6643,SAR130,Saree,SAR130,Free
6644,SAR097,Saree,SAR097,Free
6645,J0101-DR-XS,Ethnic Dress,J0101,XS
6646,JNE3736-KR-XS,kurta,JNE3736,XS
6647,JNE3624-KR-S,kurta,JNE3624,S
6648,J0254-SKD-XL,Set,J0254,XL
